date,mins_watch_worn,sleep_start,sleep_end,steps,active_kcal,basal_kcal,mins_daylight,hrv_asleep_avg,hrv_asleep_min,hrv_asleep_max,hrv_awake_avg,hrv_awake_min,hrv_awake_max,mins_asleep,mins_core,mins_deep,mins_rem
2026-01-19,1440.0,,,1630,0.52,6480.14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-01-20,1440.0,05:58:21,12:49:42,2539,498.54,6538.13,0.0,44.74,38.97,54.01,30.42,21.01,39.69,394.35,212.17,80.35,101.83
2026-01-21,1440.0,04:31:23,13:19:00,8097,1084.11,6628.17,9.0,45.13,21.11,80.57,31.79,22.15,45.15,515.65,318.98,69.87,126.8
2026-01-22,1440.0,06:19:21,14:06:08,7885,994.38,6725.56,20.0,64.55,52.95,87.53,37.38,18.13,54.8,449.32,266.62,77.88,104.82
2026-01-23,1440.0,07:40:54,15:08:42,4627,825.94,6622.52,31.0,58.08,28.59,82.35,37.14,25.61,55.81,370.93,215.18,48.92,106.83
2026-01-24,1440.0,06:53:24,14:30:31,5509,556.57,6830.13,3.0,105.4,51.52,194.36,28.87,20.33,38.27,409.4,177.22,63.92,78.9
2026-01-25,1440.0,06:09:00,15:11:07,12132,1414.84,6457.72,22.0,76.11,56.26,135.56,36.19,27.67,54.93,518.63,347.93,33.45,137.25
2026-01-26,1440.0,09:50:36,16:24:56,5579,1055.28,6683.98,0.0,40.22,32.06,51.8,39.26,28.31,56.42,309.48,154.75,74.88,79.85
2026-01-27,1440.0,05:06:11,14:15:14,10038,1027.4,6597.82,11.0,64.01,24.55,112.27,47.08,21.21,76.5,526.1,312.52,66.37,147.22
2026-01-28,1440.0,,,8668,1246.44,6755.3,75.0,0,0,0,32.89,18.72,45.59,0.0,0.0,0.0,0.0
2026-01-29,1440.0,08:05:05,14:25:56,11936,1947.86,6917.74,74.0,88.88,72.79,111.6,46.86,27.19,85.29,373.35,211.63,50.92,110.8
2026-01-30,1440.0,08:56:27,17:08:34,6902,545.94,6391.49,1.0,47.77,33.68,61.56,33.68,24.78,41.58,381.33,279.02,25.95,76.37
2026-01-31,1187.77,05:48:19,16:56:39,8513,781.5,5515.7,0.0,68.51,28.39,122.65,35.86,21.97,55.5,632.88,353.42,63.88,215.58
2026-02-01,1440.0,,,5862,448.55,6583.07,21.0,0,0,0,36.63,36.63,36.63,0.0,0.0,0.0,0.0
2026-02-02,1440.0,,,7560,424.61,6720.08,0.0,0,0,0,32.12,32.12,32.12,0.0,0.0,0.0,0.0
2026-02-03,502.97,,,2618,1.74,1653.16,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-02-04,1290.0,07:11:28,13:53:16,10523,1150.43,5780.39,0.0,54.86,26.49,78.87,35.61,19.79,52.73,387.82,239.1,40.42,108.3
2026-02-05,1440.0,06:21:58,15:04:16,11130,1175.01,6758.31,0.0,67.69,59.06,76.64,31.07,23.11,38.98,498.17,332.92,58.4,106.85
2026-02-06,1440.0,,,23119,1660.32,6639.46,175.0,0,0,0,37.75,15.62,59.99,0.0,0.0,0.0,0.0
2026-02-07,1440.0,,,23344,1904.63,6721.76,83.0,0,0,0,31.94,9.75,78.23,0.0,0.0,0.0,0.0
2026-02-08,1440.0,08:37:02,14:00:32,16522,1391.5,6668.89,55.0,83.39,83.39,83.39,42.6,22.84,61.07,320.5,183.72,65.42,71.37
2026-02-09,1440.0,06:12:19,15:20:32,7204,916.26,6643.78,16.0,96.3,60.85,165.28,32.6,17.88,43.58,534.73,353.47,27.45,153.82
2026-02-10,1440.0,08:10:18,14:18:18,19286,1526.96,6760.95,20.0,64.95,45.8,92.74,34.27,29.09,38.37,367.0,249.68,34.95,82.37
2026-02-11,1440.0,06:14:21,13:42:10,10830,1365.47,6740.89,34.0,64.89,34.89,97.54,45.71,26.5,63.88,442.82,249.12,66.4,127.3
2026-02-12,1440.0,04:22:49,14:32:52,9482,1733.82,6627.93,113.0,47.55,30.71,56.87,33.09,21.55,46.17,493.75,308.57,41.43,143.75
2026-02-13,1440.0,04:04:19,14:05:55,1228,980.85,6653.91,0.0,53.43,31.03,83.97,40.91,31.38,46.81,595.1,370.47,47.42,177.22
2026-02-14,1440.0,05:27:41,10:02:15,9412,882.84,6625.15,60.0,54.54,37.41,85.28,33.35,21.73,48.15,263.1,174.73,37.45,50.92
2026-02-15,1440.0,,,7762,882.53,6693.77,51.0,0,0,0,30.61,25.15,39.87,0.0,0.0,0.0,0.0
2026-02-16,1080.58,,,3755,230.88,4820.75,0.0,0,0,0,27.47,22.94,31.99,0.0,0.0,0.0,0.0
2026-02-17,1440.0,,,38037,2762.69,6804.15,9.0,0,0,0,45.02,18.42,70.92,0.0,0.0,0.0,0.0
2026-02-18,1440.0,14:37:37,18:02:17,19346,1616.69,6585.42,46.0,35.05,30.2,39.91,41.72,17.57,85.34,133.78,0.0,0.0,0.0
2026-02-19,1440.0,00:49:42,11:03:49,5818,1030.37,6664.79,0.0,57.07,16.34,75.36,34.24,20.54,52.86,585.67,353.5,70.4,161.77
2026-02-20,1440.0,02:16:40,08:51:36,14454,1491.22,6705.96,85.0,81.7,43.68,119.72,35.18,14.11,53.16,377.43,240.12,65.93,71.38
2026-02-21,1440.0,,,7391,822.76,6837.84,0.0,0,0,0,33.2,29.65,35.39,0.0,0.0,0.0,0.0
2026-02-22,1440.0,,,28990,2383.96,6616.63,26.0,0,0,0,43.37,25.92,60.46,0.0,0.0,0.0,0.0
2026-02-23,1440.0,,,18341,1720.97,6727.8,86.0,0,0,0,27.4,10.27,53.95,0.0,0.0,0.0,0.0
2026-02-24,1440.0,02:44:47,11:29:36,13698,1457.58,6704.35,32.0,69.8,28.68,115.27,22.15,14.79,32.0,482.35,263.15,98.87,120.33
2026-02-25,1440.0,,,13931,1210.85,6658.29,21.0,0,0,0,30.21,21.93,37.58,0.0,0.0,0.0,0.0
2026-02-26,1440.0,00:21:56,07:42:21,45018,3078.57,6744.76,210.0,57.67,42.7,70.76,47.94,18.63,132.9,433.92,242.17,75.9,115.85
2026-02-27,1440.0,05:14:09,14:02:56,8815,725.03,6707.66,0.0,64.99,29.75,151.38,18.93,14.83,22.69,488.37,312.08,61.43,114.85
2026-02-28,1440.0,01:56:29,09:08:23,29550,2122.51,6550.65,93.0,55.31,40.35,79.54,31.68,13.2,47.76,411.45,247.13,54.95,109.37
2026-03-01,1440.0,01:42:59,12:19:34,7365,856.63,6707.53,0.0,58.0,21.72,134.94,24.25,15.57,32.93,593.18,339.03,54.92,199.23
2026-03-02,1440.0,03:42:13,09:40:12,13966,1670.95,6681.08,53.0,72.63,69.12,78.16,39.99,32.89,49.55,350.5,209.22,66.9,74.38
2026-03-03,1440.0,01:36:46,08:00:12,30806,2358.88,6727.61,110.0,92.91,69.87,107.11,34.6,16.71,46.93,358.97,210.72,38.92,109.33
2026-03-04,1440.0,02:37:21,10:16:40,10561,122.05,6826.69,0.0,66.36,33.36,120.91,35.23,35.23,35.23,456.82,255.12,66.9,134.8
2026-03-05,1440.0,,,33468,2486.7,6522.11,240.0,0,0,0,28.28,16.39,64.88,0.0,0.0,0.0,0.0
2026-03-06,1440.0,04:06:02,13:21:44,12879,1345.31,6693.45,2.0,51.19,36.84,75.04,30.74,23.93,47.79,515.72,327.48,61.43,126.8
2026-03-07,60.0,,,4801,77.74,146.77,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-03-08,540.0,,,18883,1428.95,2618.78,175.0,0,0,0,29.34,21.51,46.56,0.0,0.0,0.0,0.0
2026-03-09,1440.0,01:04:25,09:20:13,15294,1734.57,6730.57,63.0,69.23,46.58,97.16,36.7,23.6,41.91,490.82,283.57,45.95,161.3
2026-03-10,1440.0,02:10:57,10:08:17,11861,135.09,6626.37,0.0,69.22,44.49,85.13,48.24,48.24,48.24,432.38,270.12,52.43,109.83
2026-03-11,1440.0,01:00:41,11:40:45,16973,1671.77,6678.26,42.0,60.99,42.35,69.61,40.65,29.52,47.41,627.1,355.47,51.43,220.2
2026-03-12,1440.0,02:10:10,09:45:33,23792,1935.71,6759.31,127.0,101.43,77.17,140.81,30.82,14.5,40.4,432.42,301.08,25.97,105.37
2026-03-13,1440.0,01:08:38,23:55:35,14244,563.45,6653.65,36.0,54.05,54.05,54.05,30.98,21.2,42.28,168.75,34.45,9.98,0.0
2026-03-14,1440.0,23:55:35,23:56:20,21069,3817.19,6640.92,534.0,49.24,27.92,83.21,21.47,11.25,44.22,235.15,122.83,73.9,38.42
2026-03-15,1440.0,23:56:20,04:05:28,2365,81.12,6734.43,0.0,45.08,45.08,45.08,21.92,20.98,22.87,148.8,90.85,19.98,37.97
2026-03-16,1440.0,23:54:14,10:10:26,15652,1762.99,6620.93,25.0,53.38,23.24,76.19,31.29,25.26,40.18,596.72,392.95,60.43,143.33
2026-03-17,1440.0,00:49:53,08:03:46,21375,1961.88,6710.68,66.0,69.47,27.78,136.18,40.15,17.2,68.99,413.9,287.05,45.45,81.4
2026-03-18,1440.0,01:12:37,08:22:00,9070,965.28,6625.13,20.0,48.59,27.53,71.91,36.76,24.61,50.69,381.43,230.65,34.95,115.83
2026-03-19,1440.0,,,15693,848.85,6677.21,0.0,0,0,0,27.3,23.63,33.35,0.0,0.0,0.0,0.0
2026-03-20,1440.0,00:15:25,23:52:21,16134,1554.56,6682.0,43.0,65.15,43.19,86.92,36.91,23.99,55.31,476.28,288.55,87.88,99.85
2026-03-21,892.38,23:52:21,08:35:34,812,392.47,4146.17,0.0,85.91,40.97,139.96,49.17,30.45,67.9,513.23,298.05,50.43,164.75
2026-03-22,1440.0,05:13:36,11:37:04,22542,1906.27,6734.82,0.0,60.29,47.92,79.07,40.49,23.17,56.96,375.97,242.68,41.43,91.85
2026-03-23,1440.0,,,18659,1850.64,6780.43,53.0,0,0,0,33.62,17.26,49.03,0.0,0.0,0.0,0.0
2026-03-24,1440.0,00:22:47,09:48:58,12244,1405.5,6687.22,42.0,60.01,36.97,87.86,31.77,21.15,37.8,547.22,307.53,49.45,190.23
2026-03-25,286.77,,,11362,129.63,1274.86,0.0,0,0,0,28.03,20.33,35.73,0.0,0.0,0.0,0.0
2026-03-26,720.0,,,15164,1495.13,3242.83,0.0,0,0,0,20.61,20.61,20.61,0.0,0.0,0.0,0.0
2026-03-27,1440.0,03:47:40,13:08:53,2245,761.96,6680.48,0.0,63.51,38.12,125.46,36.07,18.84,53.78,513.32,340.07,62.43,110.82
2026-03-28,1440.0,03:17:26,07:23:07,20095,1517.98,6659.09,19.0,41.51,39.96,43.06,28.02,13.61,52.02,242.68,97.88,87.88,56.92
2026-03-29,1440.0,02:24:46,14:44:16,1936,700.43,6647.53,0.0,65.08,25.69,91.09,37.07,19.54,67.94,713.05,376.03,77.9,259.12
2026-03-30,1440.0,01:22:16,10:02:04,8427,97.52,6611.66,0.0,43.34,32.63,58.74,38.88,38.88,38.88,495.83,319.07,68.9,107.87
2026-03-31,1440.0,03:37:15,10:32:12,32099,2618.9,6708.9,110.0,64.46,38.7,97.33,30.1,15.14,46.95,411.45,186.23,91.38,133.83
2026-04-01,1440.0,02:50:45,11:35:05,19113,1709.67,6808.39,47.0,51.8,19.36,73.12,30.08,18.35,48.97,500.85,299.12,71.9,129.83
2026-04-02,1440.0,01:23:33,08:41:00,26910,2299.41,6703.05,78.0,67.13,33.09,96.51,35.86,11.3,53.73,420.48,251.67,65.93,102.88
2026-04-03,1440.0,03:47:03,07:47:15,38532,2701.36,6746.48,109.0,39.74,24.4,55.08,36.92,26.78,46.16,211.25,105.88,66.42,38.95
2026-04-04,1440.0,02:20:46,14:51:03,27030,2055.64,6647.72,0.0,85.86,41.95,106.65,36.22,26.82,45.85,538.8,380.48,71.42,86.9
2026-04-05,1440.0,,,18163,741.07,6627.85,0.0,0,0,0,27.1,15.97,40.26,0.0,0.0,0.0,0.0
2026-04-06,1440.0,03:44:10,11:28:05,29510,2449.78,6797.88,81.0,90.44,53.74,174.69,37.78,16.18,64.89,453.43,263.15,53.95,136.33
2026-04-07,1440.0,,,18266,1290.47,6589.85,11.0,0,0,0,31.72,22.16,41.27,0.0,0.0,0.0,0.0
2026-04-08,1440.0,03:30:50,15:18:52,10027,1296.56,6675.66,0.0,67.64,48.56,88.53,29.78,16.28,50.97,529.33,341.1,74.88,113.35
2026-04-09,660.78,04:15:22,10:53:52,9522,287.68,3060.07,0.0,55.31,35.28,83.74,52.0,37.15,74.72,383.02,155.8,30.95,66.92
2026-04-10,420.0,,,15413,1217.12,1838.68,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-04-11,1440.0,10:34:52,12:58:40,13951,1844.51,6818.27,49.0,58.57,58.57,58.57,37.61,21.46,57.51,130.82,0.0,0.0,0.0
2026-04-12,1440.0,,,18038,1646.47,6729.33,24.0,0,0,0,39.43,39.43,39.43,0.0,0.0,0.0,0.0
2026-04-13,1440.0,06:09:12,11:54:43,21925,1870.96,6694.58,19.0,51.9,44.07,64.32,27.6,16.3,35.65,340.52,172.27,67.4,100.85
2026-04-14,1440.0,04:36:14,11:44:09,22807,2178.53,6719.54,45.0,86.33,53.01,150.58,29.67,16.49,40.67,415.95,246.17,40.45,129.33
2026-04-15,1440.0,06:04:40,11:24:43,4983,747.83,6660.21,0.0,53.23,36.99,64.02,27.14,17.93,36.35,320.05,123.37,82.88,113.8
2026-04-16,903.65,03:25:07,10:50:59,8372,911.78,4177.12,28.0,49.1,22.76,109.6,41.46,24.61,61.32,426.4,270.17,57.92,98.32
